,review_id,title,user_review,Happy,Angry,Surprise,Sad,Fear
656,657,WARMODE,early access reviewcounter strike casuals syndrome people get stuck mid air soldiers occasionally load guns fluffy marshmellows instead bullets game year,0.0,0.0,0.17,0.0,0.83
657,658,WARMODE,early access reviewgood game free butcould played instead csgo free filler things need improved also added game overall better experience also submachine gun mispespelled submachune gun game overall imo fun game,0.38,0.0,0.25,0.12,0.25
658,659,WARMODE,early access reviewokay obviously game receiving alot unecessary hate look people early access game bugs like frequent headshots despite shooting someone balls likely fixedthis great game gonna run pretty much anything graphics nice best part ist kostenlos,0.33,0.11,0.22,0.11,0.22
659,660,WARMODE,early access reviewi actullay really enjoy game really fun play laptop even main computer game isnt perfect however belive really fun arcadey kinda game,0.3,0.0,0.4,0.1,0.2
660,661,WARMODE,early access reviewwarnode free play game fps sort like counterstrike clone pvp worked played ok sounded ok looked ok mostly understandable might russian developer server system matchmaking vs cons hackers playing antihacking scanner didnt see ping meter server playing russian words still english localization tutorial help hintstry better games free infohttpswwwyoutubecomwatchvbyggtpcfguhttpswwwyoutubecomwatchvzdjggdmpfuhttpswwwyoutubecomwatchvsedzjhqydvyhttpwwwmetacriticcomgamepcwarmodehttpsmmoscomreviewwarmodehttpsfoodpoisonwordpresscomwarmodefirstimpressions,0.15,0.15,0.15,0.08,0.46
661,662,WARMODE,early access reviewa really bad game ok much mostly first game decent free game heres dont recommend community filled hackers probably see lobby without hacker game trash honestly due rude awful community yes im aware nice people communities game filled stupid people,0.15,0.08,0.31,0.23,0.23
662,663,WARMODE,early access reviewdem hackers everywhere especially blackmode prosits good game get fps shooters poor gamer like mealso game modes zombie deathmatch detonation thing cant remembercons nowadays many hackers,0.25,0.0,0.5,0.0,0.25
663,664,WARMODE,early access reviewawesome game sad thing join use game points whatever buy guns kills get better guns get altjhough must restart buying every round makes solid statement adds little uniqueness people hating giving game mixed reviews lack knowledge fps games player fps experience whatsoever jump kick serious ss players getting rped come make huge commitment make negative review cry keyboard rarely issues game ive heard authorization issue like actually issuepros good smooth fps gameplay free play people dont wanna drop bank csgo games compete nice menu bad loading times extremely easy kick ss atcons spawn shield lasts way long pretty decent amount weapons could small maps whining peple dozens complaining hackers everywhere good players hackersalso called hacker many times drilled head thing play fps games games like arma battlefield destiny etc basically got alot experience run kick ss everyone gets butthurt get kd dedicated review people like dont listen people like easy whiner dont think game anyone else jump good wait hate spam noobs chat xd,0.14,0.0,0.33,0.3,0.23
664,665,WARMODE,early access reviewthis game even start maybe part cant get past authorization loading screen cant actually play game total waited mins game load hasnt even uninstall game reinstall still wont load maybe fix problem game might alright know game isnt good,0.1,0.1,0.2,0.1,0.5
665,666,WARMODE,early access reviewdustforce truly work art dont mean lightly way animated plus music gives title book find playing one level hour maybe even hours time frustration losing levels filled relaxation calmness ambient music way levels crafted truly mindblowing system perfect level earn key would use key earn levels laymans terms earn levels perfect current levels ditched added xp system gain xp earn key levels play perfect im glad added system skeptical buying buy regret even second one thing really love game dont unlock base levels sense game open world sense many levels available choose whether want advance challenging levels stay youre get completion sweep every leaf get finesse maintain combo throughout entire level another thing absolutely enjoy dustforce expasive community lots community workshop maps sharpen skills lots people set good example im sure people get best times levels youtube channel probably catch community may active sure good friendlyoverall terms gameplay music artstyle animation difficulty easy game hard game either depends much want play rate gamebuy game,0.12,0.04,0.12,0.25,0.47
666,667,WARMODE,early access reviewdont lose time game actually good freetoplay game full cheaterfreetoplay game cheats actually shtplease fix maybe one day one day good freetoplay game,0.5,0.0,0.38,0.12,0.0
667,668,WARMODE,early access reviewthe game basically sucks real animations game would rate thing game spray patterns yhere many hackers antichat system,0.0,0.0,0.17,0.17,0.67
668,669,WARMODE,early access reviewi want reccommend game really dosad thing servers located russia lag really really badif add servers like asian ones id probably enjoy game morethe graphics fine really see potential great fpunless make game buy sure aboutif maybe developers fix things like ugh text buy menu get better anticheat maybei want able play future perhaps fully release itor rather fix add servers put ping checkeri want believe really,0.14,0.0,0.38,0.24,0.24
669,670,WARMODE,early access reviewthis like terrible version call duty ive never played call duty let tell u something friend church playys game regularly pretty good play said worst piece ofhe ever seen agree game worth web page printed prices r way high gun r inaccurate hitboxes rand fps horrenous never life ive seen bad excuse game something review said suppost better call duty battlefield well let tell u something whoever created game get real life u absoultly suck war game would better going back worthless mom breastfed little longer ing worthless piece,0.1,0.0,0.23,0.26,0.42
670,671,WARMODE,early access reviewthis game interesting bad still enjoyable try copy concept csgo really ruined though lots hackers empty servers lots glitches still fun play example find empty server v friend also many glitches mentioned earlier also mess around try find new glitches hacking part v hacks like hacker versus hacker conclusion really enjoy playing game friends,0.38,0.06,0.12,0.31,0.12
671,672,WARMODE,early access reviewhey ive never played game quite frankly think prettyyou see girl tried play absoltley class saidbaby darling caketopping stop beatin horse get roblox alreadyat point mad hell saidhey dad know game ingame graphicsyeah whyyours truly dudei blushed know made pretty mad know mad replace eachother amd quite frankly company say least quite frankly would rate game really kinda deserves due beeing sold countries except europe also hobo harams inclution game fragile offensive tone little boy dont need tumblebundles street yelling mayors name night turned sky honesty reeallygame recommend guuuuuuuuuuurl,0.04,0.12,0.33,0.29,0.21
672,673,WARMODE,early access reviewsimple indie shooter really rough around edges playable warmode really generic thats problem interested playing rough around edges shooter like power end though game plays like cod cs buy weapons system throw really basic textures models warmode,0.07,0.07,0.2,0.33,0.33
673,674,WARMODE,early access reviewlol game funny stilli played game hrs enjoy simplicity however returned game months later pure bordom suprise little text box saying banned unban price first havent used hacks lololol even though hacked trolled something second would human pay like progression system loose precious items make new account download secondsi feel like insnt fair anyone else unjustly banned feelings exept confusion dissapointment,0.06,0.12,0.24,0.24,0.35
674,675,WARMODE,early access reviewlets keep short smooththis game hacked piece bans hackersif get banned pay get unbannedthis isbecause free always make new steam accountlets get riiigghtt gameplay graphics looks like good old unity game crappy much effects filters gameplay basiclybecause almost every round hacker comes audio crappy fair players normal players mostly stupid easy kill hackers like random gods around corner shrektcontrols actually playable instructions russian servers mostly russian nothing russians lol actually lagging gameplay game tries csgo cleary wants like battlefield something donnuuuive lost fun minutesi played reason nice chat hacker lolso reviewthis game totaledit like real get banned fg buy back like game wasnt free already trailer game developer hacks godmode online,0.2,0.08,0.24,0.4,0.08
